UDI,ProductID,ProductType,AirTemp,ProcessTemp,TempDifference,RPM,RotationPerSeconds,Torque,Power,ToolWear,OverstrainReading,Target,FailureType
3317,M18176,M,301.4,310.5,9.1,1217,127.443942,60.6,7723.102884,103,6241.8,0,No Failure
3318,L50497,L,301.5,310.5,9,1636,171.3215194,28.7,4916.927606,106,3042.2,0,No Failure
3319,L50498,L,301.4,310.4,9,1436,150.3775684,49.7,7473.765147,108,5367.6,0,No Failure
3320,L50499,L,301.4,310.4,9,1689,176.8716664,30.6,5412.272992,110,3366,0,No Failure
3321,L50500,L,301.5,310.5,9,2289,239.7035195,16.4,3931.137719,112,1836.8,0,No Failure
3322,L50501,L,301.5,310.6,9.1,1522,159.3834673,41,6534.722159,114,4674,0,No Failure
3323,L50502,L,301.5,310.5,9,1351,141.4763892,52.9,7484.100987,116,6136.4,0,No Failure
3324,L50503,L,301.5,310.5,9,1589,166.3996909,36.7,6106.868655,118,4330.6,0,No Failure
3325,L50504,L,301.5,310.6,9.1,1578,165.2477736,34.1,5634.949079,120,4092,0,No Failure
3326,L50505,L,301.5,310.6,9.1,1587,166.1902514,33.7,5600.611471,122,4111.4,0,No Failure
3327,L50506,L,301.5,310.6,9.1,1962,205.4601595,20.2,4150.295223,124,2504.8,0,No Failure
3328,M18187,M,301.5,310.6,9.1,2432,254.6784445,14.2,3616.433911,126,1789.2,0,No Failure
3329,L50508,L,301.6,310.6,9,1418,148.4926128,43.9,6518.8257,129,5663.1,0,No Failure
3330,L50509,L,301.6,310.7,9.1,1683,176.2433479,29.7,5234.427432,131,3890.7,0,No Failure
3331,L50510,L,301.7,310.8,9.1,1385,145.0368608,50.7,7353.368845,133,6743.1,0,No Failure
3332,L50511,L,301.7,310.8,9.1,1559,163.2580982,44.5,7264.985371,135,6007.5,0,No Failure
3333,M18192,M,301.7,310.8,9.1,1671,174.9867108,31.6,5529.580061,137,4329.2,0,No Failure
3334,M18193,M,301.6,310.8,9.2,1343,140.6386311,49.5,6961.612241,140,6930,0,No Failure
3335,M18194,M,301.6,310.8,9.2,1548,162.1061809,34.2,5544.031388,143,4890.6,0,No Failure
3336,L50515,L,301.7,310.9,9.2,1705,178.5471825,31.2,5570.672093,146,4555.2,0,No Failure
3337,L50516,L,301.6,310.8,9.2,1535,160.7448241,35.4,5690.366773,148,5239.2,0,No Failure
3338,L50517,L,301.6,310.8,9.2,1564,163.781697,34.1,5584.955868,150,5115,0,No Failure
3339,M18198,M,301.6,310.9,9.3,1510,158.1268302,40.9,6467.387356,152,6216.8,0,No Failure
3340,L50519,L,301.6,310.9,9.3,1492,156.2418746,45.2,7062.132734,155,7006,0,No Failure
3341,M18200,M,301.5,310.8,9.3,1452,152.0530844,44.1,6705.541024,157,6923.7,0,No Failure
3342,H32755,H,301.4,310.7,9.3,1329,139.1725546,52,7236.972837,160,8320,0,No Failure
3343,L50522,L,301.5,310.8,9.3,1382,144.7227016,52.4,7583.469563,165,8646,0,No Failure
3344,M18203,M,301.5,310.8,9.3,1628,170.4837613,36.4,6205.608913,167,6078.8,0,No Failure
3345,L50524,L,301.4,310.7,9.3,1706,178.6519022,27.9,4984.388072,170,4743,0,No Failure
3346,L50525,L,301.3,310.7,9.4,1594,166.9232897,34.1,5692.084177,172,5865.2,0,No Failure
3347,L50526,L,301.3,310.7,9.4,1761,184.4114888,24.3,4481.199177,174,4228.2,0,No Failure
3348,L50527,L,301.3,310.6,9.3,1529,160.1165056,41.8,6692.869933,176,7356.8,0,No Failure
3349,M18208,M,301.3,310.7,9.4,1532,160.4306648,40.7,6529.528059,178,7244.6,0,No Failure
3350,L50529,L,301.4,310.7,9.3,1673,175.1961503,27.8,4870.452979,181,5031.8,0,No Failure
3351,L50530,L,301.4,310.8,9.4,1285,134.5648853,62.6,8423.761822,183,11455.8,1,Overstrain Failure
3352,L50531,L,301.4,310.8,9.4,1680,175.9291886,31.4,5524.176522,185,5809,0,No Failure
3353,L50532,L,301.4,310.8,9.4,1610,168.5988057,34.6,5833.518679,187,6470.2,0,No Failure
3354,L50533,L,301.6,310.9,9.3,1632,170.9026404,31.6,5400.523435,189,5972.4,0,No Failure
3355,L50534,L,301.6,310.9,9.3,1559,163.2580982,40.2,6562.975549,191,7678.2,0,No Failure
3356,L50535,L,301.5,310.8,9.3,1367,143.1519052,49,7014.443357,193,9457,0,No Failure
3357,L50536,L,301.6,310.8,9.2,1355,141.8952682,57.8,8201.546501,195,11271,1,Overstrain Failure
3358,H32771,H,301.6,310.7,9.1,1414,148.0737337,51.7,7655.412034,197,10184.9,0,No Failure
3359,L50538,L,301.5,310.6,9.1,1522,159.3834673,36.6,5833.434903,202,7393.2,0,No Failure
3360,L50539,L,301.5,310.6,9.1,1525,159.6976266,41.9,6691.330553,204,8547.6,0,No Failure
3361,L50540,L,301.5,310.6,9.1,1394,145.9793386,46.5,6788.039247,206,9579,0,No Failure
3362,L50541,L,301.5,310.6,9.1,1519,159.069308,40.7,6474.120837,208,8465.6,0,No Failure
3363,L50542,L,301.4,310.6,9.2,1445,151.3200461,43.9,6642.950026,210,9219,0,No Failure
3364,L50543,L,301.4,310.6,9.2,1555,162.8392192,43.3,7050.938192,212,9179.6,0,No Failure
3365,L50544,L,301.4,310.5,9.1,1633,171.0073601,39.5,6754.790724,0,0,0,No Failure
3366,M18225,M,301.4,310.6,9.2,1630,170.6932008,30.3,5172.003986,2,60.6,0,No Failure
3367,M18226,M,301.4,310.7,9.3,1692,177.1858257,32.3,5723.102169,5,161.5,0,No Failure
3368,H32781,H,301.5,310.7,9.2,1790,187.4483617,26.2,4911.147076,8,209.6,0,No Failure
3369,L50548,L,301.5,310.8,9.3,1350,141.3716694,58.5,8270.242661,13,760.5,0,No Failure
3370,L50549,L,301.5,310.9,9.4,2760,289.0265241,8,2312.212193,15,120,1,Power Failure
3371,L50550,L,301.4,310.7,9.3,1584,165.8760921,32.2,5341.210166,17,547.4,0,No Failure
3372,L50551,L,301.4,310.7,9.3,1989,208.2875929,21.8,4540.669526,19,414.2,0,No Failure
3373,L50552,L,301.4,310.8,9.4,1431,149.8539696,44.3,6638.530852,21,930.3,0,No Failure
3374,L50553,L,301.4,310.7,9.3,1568,164.200576,35.2,5779.860276,23,809.6,0,No Failure
3375,L50554,L,301.4,310.7,9.3,1376,144.094383,50.6,7291.175782,25,1265,0,No Failure
3376,M18235,M,301.4,310.6,9.2,1459,152.7861227,46.9,7165.669156,27,1266.3,0,No Failure
3377,M18236,M,301.5,310.8,9.3,1385,145.0368608,47.5,6889.25089,30,1425,0,No Failure
3378,H32791,H,301.5,310.8,9.3,1591,166.6091304,29.6,4931.63026,33,976.8,0,No Failure
3379,L50558,L,301.5,310.7,9.2,1568,164.200576,33.1,5435.039067,38,1257.8,0,No Failure
3380,M18239,M,301.4,310.7,9.3,1459,152.7861227,37.7,5760.036827,40,1508,0,No Failure
3381,L50560,L,301.4,310.7,9.3,1590,166.5044106,36.3,6044.110106,43,1560.9,0,No Failure
3382,L50561,L,301.3,310.6,9.3,1376,144.094383,47.6,6858.892633,45,2142,0,No Failure
3383,L50562,L,301.3,310.6,9.3,1510,158.1268302,38.5,6087.882964,47,1809.5,0,No Failure
3384,H32797,H,301.4,310.6,9.2,1674,175.3008701,33.6,5890.109234,49,1646.4,0,No Failure
3385,L50564,L,301.3,310.6,9.3,1426,149.3303708,40.7,6077.746092,54,2197.8,0,No Failure
3386,L50565,L,301.5,310.7,9.2,1466,153.519161,43.6,6693.43542,56,2441.6,0,No Failure
3387,H32800,H,301.5,310.8,9.3,1474,154.356919,38.7,5973.612767,58,2244.6,0,No Failure
3388,M18247,M,301.6,310.8,9.2,1290,135.0884841,65.3,8821.278012,63,4113.9,0,No Failure
3389,M18248,M,301.7,310.9,9.2,1435,150.2728486,48,7213.096733,66,3168,0,No Failure
3390,M18249,M,301.5,310.7,9.2,1416,148.2831732,53.2,7888.664817,69,3670.8,0,No Failure
3391,H32804,H,301.5,310.7,9.2,1599,167.4468884,40.4,6764.854293,72,2908.8,0,No Failure
3392,L50571,L,301.5,310.7,9.2,1466,153.519161,47.3,7261.456316,77,3642.1,0,No Failure
3393,L50572,L,301.5,310.7,9.2,1408,147.4454152,47.3,6974.168139,79,3736.7,0,No Failure
3394,L50573,L,301.5,310.6,9.1,1490,156.0324351,48.1,7505.16013,81,3896.1,0,No Failure
3395,L50574,L,301.5,310.6,9.1,1405,147.1312559,42.3,6223.652126,83,3510.9,0,No Failure
3396,L50575,L,301.4,310.5,9.1,1647,172.4734367,33.3,5743.365442,85,2830.5,0,No Failure
3397,M18256,M,301.4,310.6,9.2,1459,152.7861227,35,5347.514295,87,3045,0,No Failure
3398,L50577,L,301.4,310.6,9.2,1648,172.5781564,30.7,5298.149403,90,2763,0,No Failure
3399,L50578,L,301.4,310.7,9.3,1675,175.4055898,30.7,5384.951608,92,2824.4,0,No Failure
3400,L50579,L,301.4,310.7,9.3,1605,168.075207,34.2,5748.172078,94,3214.8,0,No Failure
3401,H32814,H,301.4,310.7,9.3,1536,160.8495439,44.4,7141.719748,96,4262.4,0,No Failure
3402,M18261,M,301.4,310.7,9.3,1617,169.331844,34.3,5808.08225,101,3464.3,0,No Failure
3403,L50582,L,301.4,310.6,9.2,1347,141.0575101,53.3,7518.365291,104,5543.2,0,No Failure
3404,L50583,L,301.3,310.5,9.2,1337,140.0103126,52.7,7378.543474,106,5586.2,0,No Failure
3405,L50584,L,301.3,310.4,9.1,1695,177.4999849,30.9,5484.749534,108,3337.2,0,No Failure
3406,M18265,M,301.3,310.4,9.1,1635,171.2167996,32.5,5564.545988,110,3575,0,No Failure
3407,L50586,L,301.2,310.4,9.2,1470,153.93804,44,6773.273761,113,4972,0,No Failure
3408,L50587,L,301.2,310.4,9.2,1381,144.6179818,49.8,7201.975495,115,5727,0,No Failure
3409,M18268,M,301.2,310.4,9.2,1382,144.7227016,41.6,6020.464386,117,4867.2,0,No Failure
3410,M18269,M,301.2,310.4,9.2,1697,177.7094244,30,5331.282733,120,3600,0,No Failure
3411,L50590,L,301.2,310.3,9.1,1451,151.9483647,39.7,6032.350078,123,4883.1,0,No Failure
3412,L50591,L,301.3,310.3,9,1419,148.5973325,55.7,8276.871421,125,6962.5,0,No Failure
3413,L50592,L,301.3,310.3,9,1313,137.4970385,55.6,7644.835339,127,7061.2,0,No Failure
3414,L50593,L,301.3,310.3,9,1560,163.362818,36.3,5930.070293,129,4682.7,0,No Failure
3415,L50594,L,301.3,310.3,9,1555,162.8392192,41.2,6708.975831,131,5397.2,0,No Failure
3416,L50595,L,301.4,310.4,9,1579,165.3524933,36.9,6101.507004,133,4907.7,0,No Failure
3417,L50596,L,301.5,310.5,9,1435,150.2728486,44.6,6702.169047,135,6021,0,No Failure
3418,L50597,L,301.6,310.6,9,1621,169.750723,33.7,5720.599367,137,4616.9,0,No Failure
3419,H32832,H,301.6,310.6,9,1555,162.8392192,40.4,6578.704456,139,5615.6,0,No Failure
3420,L50599,L,301.5,310.5,9,1611,168.7035255,33.8,5702.179162,144,4867.2,0,No Failure
3421,L50600,L,301.6,310.6,9,1834,192.0560309,23.5,4513.316726,146,3431,0,No Failure
3422,M18281,M,301.5,310.5,9,1612,168.8082453,29.8,5030.485709,148,4410.4,0,No Failure
3423,L50602,L,301.5,310.4,8.9,1629,170.5884811,34.1,5817.067205,151,5149.1,0,No Failure
3424,L50603,L,301.4,310.4,9,1496,156.6607537,35.2,5514.458529,153,5385.6,0,No Failure
3425,L50604,L,301.5,310.5,9,1593,166.8185699,32.9,5488.33095,155,5099.5,0,No Failure
3426,M18285,M,301.5,310.5,9,1623,169.9601626,33.5,5693.665446,157,5259.5,0,No Failure
3427,L50606,L,301.5,310.5,9,1380,144.5132621,48.7,7037.795863,160,7792,0,No Failure
3428,L50607,L,301.6,310.6,9,1562,163.5722575,34.4,5626.885658,162,5572.8,0,No Failure
3429,L50608,L,301.6,310.6,9,1391,145.6651794,49.4,7195.859861,164,8101.6,0,No Failure
3430,H32843,H,301.5,310.5,9,1551,162.4203402,34.3,5571.017669,166,5693.8,0,No Failure
3431,H32844,H,301.6,310.6,9,1821,190.6946741,26.2,4996.200461,171,4480.2,0,No Failure
3432,L50611,L,301.6,310.7,9.1,1429,149.6445301,43.6,6524.501511,176,7673.6,0,No Failure
3433,M18292,M,301.6,310.7,9.1,2012,210.6961473,20.7,4361.410249,178,3684.6,0,No Failure
3434,M18293,M,301.6,310.6,9,1924,201.4808089,23.6,4754.947089,181,4271.6,0,No Failure
3435,M18294,M,301.5,310.5,9,1412,147.8642942,44.1,6520.815375,184,8114.4,0,No Failure
3436,L50615,L,301.5,310.5,9,1389,145.4557399,54.9,7985.520118,187,10266.3,0,No Failure
3437,L50616,L,301.5,310.5,9,1466,153.519161,48.1,7384.271644,189,9090.9,0,No Failure
3438,L50617,L,301.5,310.5,9,2297,240.5412775,15.8,3800.552185,191,3017.8,0,No Failure
3439,L50618,L,301.4,310.4,9,1471,154.0427598,37.5,5776.603492,193,7237.5,0,No Failure
3440,L50619,L,301.4,310.3,8.9,1492,156.2418746,41.4,6468.41361,195,8073,0,No Failure
3441,L50620,L,301.3,310.3,9,1460,152.8908425,41.5,6344.969963,197,8175.5,0,No Failure
3442,L50621,L,301.4,310.4,9,1559,163.2580982,39.4,6432.36907,199,7840.6,0,No Failure
3443,M18302,M,301.4,310.5,9.1,1495,156.5560339,52.5,8219.19178,201,10552.5,0,No Failure
3444,L50623,L,301.5,310.5,9,1535,160.7448241,39,6269.04814,204,7956,0,No Failure
3445,L50624,L,301.5,310.6,9.1,1381,144.6179818,50.7,7332.131678,206,10444.2,0,No Failure
3446,M18305,M,301.6,310.6,9,1599,167.4468884,36.1,6044.832673,208,7508.8,0,No Failure
3447,H32860,H,301.6,310.6,9,1400,146.6076572,49.5,7257.07903,211,10444.5,0,No Failure
3448,L50627,L,301.7,310.6,8.9,1624,170.0648823,34.5,5867.23844,216,7452,0,No Failure
3449,L50628,L,301.6,310.6,9,1478,154.7757981,36.6,5664.794209,218,7978.8,0,No Failure
3450,L50629,L,301.7,310.7,9,1605,168.075207,33.3,5596.904392,220,7326,0,No Failure
3451,L50630,L,301.6,310.6,9,1506,157.7079512,43.4,6844.525083,222,9634.8,0,No Failure
3452,L50631,L,301.6,310.6,9,1455,152.3672437,43.9,6688.921998,0,0,0,No Failure
3453,H32866,H,301.6,310.5,8.9,1602,167.7610477,32.3,5418.681841,2,64.6,0,Random Failures
3454,L50633,L,301.5,310.4,8.9,1425,149.225651,54.4,8117.875417,7,380.8,0,No Failure
3455,L50634,L,301.5,310.4,8.9,1918,200.8524903,21.8,4378.584289,9,196.2,0,No Failure
3456,H32869,H,301.4,310.3,8.9,1611,168.7035255,41.5,7001.196308,11,456.5,0,No Failure
3457,H32870,H,301.4,310.4,9,1610,168.5988057,38.6,6507.913902,16,617.6,0,No Failure
3458,M18317,M,301.5,310.4,8.9,2639,276.3554338,12,3316.265205,21,252,1,Power Failure
3459,L50638,L,301.5,310.4,8.9,1329,139.1725546,46.6,6485.441042,24,1118.4,0,No Failure
3460,L50639,L,301.5,310.4,8.9,1270,132.994089,54.2,7208.279624,26,1409.2,0,No Failure
3461,L50640,L,301.5,310.3,8.8,1415,148.1784535,41.6,6164.223665,28,1164.8,0,No Failure
3462,H32875,H,301.6,310.4,8.8,1330,139.2772743,49.5,6894.225078,30,1485,0,No Failure
3463,H32876,H,301.6,310.5,8.9,1786,187.0294826,27.1,5068.49898,35,948.5,0,No Failure
3464,L50643,L,301.6,310.5,8.9,1809,189.438037,25.5,4830.669944,40,1020,0,No Failure
3465,L50644,L,301.7,310.6,8.9,1303,136.4498409,59.7,8146.055503,42,2507.4,0,No Failure
3466,M18325,M,301.8,310.7,8.9,1383,144.8274213,45.7,6618.613155,44,2010.8,0,No Failure
3467,L50646,L,301.7,310.6,8.9,1447,151.5294857,56.9,8622.027734,47,2674.3,0,No Failure
3468,L50647,L,301.8,310.7,8.9,1461,152.9955622,44.2,6762.403851,49,2165.8,0,No Failure
3469,L50648,L,301.8,310.7,8.9,2092,219.0737277,18.6,4074.771335,51,948.6,0,No Failure
3470,M18329,M,301.8,310.7,8.9,1429,149.6445301,47.9,7167.97299,53,2538.7,0,No Failure
3471,L50650,L,301.8,310.8,9,1736,181.7934949,26.5,4817.527615,56,1484,0,No Failure
3472,L50651,L,301.8,310.7,8.9,1441,150.9011671,49.3,7439.427539,58,2859.4,0,No Failure
3473,L50652,L,301.8,310.7,8.9,1523,159.488187,43.3,6905.838499,60,2598,0,No Failure
3474,M18333,M,301.8,310.8,9,1691,177.0811059,33.4,5914.508937,62,2070.8,0,No Failure
3475,M18334,M,301.9,310.8,8.9,1557,163.0486587,35.3,5755.617653,65,2294.5,0,No Failure
3476,L50655,L,301.8,310.7,8.9,1644,172.1592774,33.4,5750.119866,68,2271.2,0,No Failure
3477,L50656,L,301.8,310.6,8.8,1522,159.3834673,43.8,6980.995867,70,3066,0,No Failure
3478,L50657,L,301.8,310.7,8.9,1547,162.0014612,41.7,6755.460931,72,3002.4,0,No Failure
3479,L50658,L,301.8,310.7,8.9,1597,167.2374489,30.8,5150.913427,74,2279.2,0,No Failure
3480,M18339,M,301.8,310.8,9,1619,169.5412835,31,5255.77979,76,2356,0,No Failure
3481,L50660,L,301.9,310.8,8.9,1400,146.6076572,58.2,8532.565647,79,4597.8,0,No Failure
3482,L50661,L,302,310.9,8.9,1663,174.1489528,31.5,5485.692012,81,2551.5,0,No Failure
3483,L50662,L,301.9,310.8,8.9,1540,161.2684229,37.6,6063.6927,83,3120.8,0,No Failure
3484,H32897,H,301.9,310.8,8.9,1455,152.3672437,42.7,6506.081306,85,3629.5,0,No Failure
3485,L50664,L,301.9,310.8,8.9,1519,159.069308,39,6203.703013,90,3510,0,No Failure
3486,L50665,L,301.9,310.8,8.9,1427,149.4350906,47.7,7128.05382,92,4388.4,0,No Failure
3487,L50666,L,301.9,310.8,8.9,1650,172.7875959,29.8,5149.070359,94,2801.2,0,No Failure
3488,M18347,M,301.8,310.8,9,1508,157.9173907,38.8,6127.19476,96,3724.8,0,No Failure
3489,L50668,L,301.9,310.9,9,1379,144.4085423,54.8,7913.588119,99,5425.2,0,No Failure
3490,L50669,L,301.9,310.9,9,1542,161.4778624,36.7,5926.23755,101,3706.7,0,No Failure
3491,M18350,M,301.9,310.9,9,1763,184.6209283,28.4,5243.234363,103,2925.2,0,No Failure
3492,H32905,H,301.9,310.9,9,1590,166.5044106,34.3,5711.101285,106,3635.8,0,No Failure
3493,H32906,H,301.9,311,9.1,1336,139.9055928,63.6,8897.995705,111,7059.6,0,No Failure
3494,M18353,M,301.9,311,9.1,1638,171.5309589,35.4,6072.195945,116,4106.4,0,No Failure
3495,L50674,L,301.9,311,9.1,1356,141.9999879,45.7,6489.399449,119,5438.3,0,No Failure
3496,M18355,M,301.9,311,9.1,1384,144.9321411,47.4,6869.783487,121,5735.4,0,No Failure
3497,L50676,L,301.9,310.9,9,1309,137.0781595,48,6579.751654,124,5952,0,No Failure
3498,L50677,L,301.9,311,9.1,1642,171.9498379,33.1,5691.539635,126,4170.6,0,No Failure
3499,L50678,L,301.9,311,9.1,1289,134.9837643,54.9,7410.608663,128,7027.2,0,No Failure
3500,L50679,L,301.9,311,9.1,1353,141.6858287,43.8,6205.839296,130,5694,0,No Failure
3501,H32914,H,301.9,311,9.1,1871,195.9306618,26,5094.197208,132,3432,0,No Failure
3502,H32915,H,301.9,311,9.1,1291,135.1932039,63.6,8598.287765,137,8713.2,0,No Failure
3503,M18362,M,301.8,310.9,9.1,1346,140.9527904,44.6,6286.494451,142,6333.2,0,No Failure
3504,L50683,L,301.7,310.8,9.1,1493,156.3465944,47.6,7442.097893,145,6902,0,No Failure
3505,M18364,M,301.7,310.8,9.1,1524,159.5929068,41.3,6591.187051,147,6071.1,0,No Failure
3506,L50685,L,301.6,310.8,9.2,1726,180.7462973,26.7,4825.926139,150,4005,0,No Failure
3507,H32920,H,301.6,310.8,9.2,1435,150.2728486,47.2,7092.878454,152,7174.4,0,No Failure
3508,M18367,M,301.7,310.8,9.1,1502,157.2890722,34.4,5410.744083,157,5400.8,0,No Failure
3509,L50688,L,301.7,310.9,9.2,1608,168.3893662,33,5556.849086,160,5280,0,No Failure
3510,L50689,L,301.8,311,9.2,1771,185.4586863,27.2,5044.476268,162,4406.4,0,No Failure
3511,L50690,L,301.7,311,9.3,1474,154.356919,42.6,6575.604751,164,6986.4,0,No Failure
3512,L50691,L,301.8,311,9.2,1322,138.4395163,53,7337.294362,166,8798,0,No Failure
3513,M18372,M,301.8,311,9.2,1393,145.8746189,49.5,7220.793635,168,8316,0,No Failure
3514,M18373,M,301.9,311.1,9.2,1417,148.387893,52.5,7790.364383,171,8977.5,0,No Failure
3515,H32928,H,301.9,311,9.1,1430,149.7492498,49.8,7457.512641,174,8665.2,0,No Failure
3516,M18375,M,301.9,311.1,9.2,1605,168.075207,40,6723.008279,179,7160,0,No Failure
3517,L50696,L,302,311.1,9.1,1402,146.8170967,47.8,7017.857221,182,8699.6,0,No Failure
3518,L50697,L,302,311,9,1550,162.3156204,35.2,5713.509839,184,6476.8,0,No Failure
3519,L50698,L,301.9,311,9.1,1376,144.094383,44.9,6469.837799,186,8351.4,0,No Failure
3520,M18379,M,301.9,310.9,9,1569,164.3052958,32.5,5339.922113,188,6110,0,No Failure
3521,L50700,L,301.9,311,9.1,1669,174.7772713,32.2,5627.828136,191,6150.2,0,No Failure
3522,L50701,L,301.9,311,9.1,1541,161.3731426,38.9,6277.415249,193,7507.7,0,No Failure
3523,L50702,L,301.8,311,9.2,1651,172.8923157,32.5,5619.00026,195,6337.5,0,No Failure
3524,L50703,L,301.8,310.9,9.1,1521,159.2787475,39.3,6259.654778,197,7742.1,0,No Failure
3525,M18384,M,301.8,310.8,9,1365,142.9424657,48.2,6889.826849,199,9591.8,0,No Failure
3526,L50705,L,301.8,310.9,9.1,1609,168.494086,31.7,5341.262526,202,6403.4,0,No Failure
3527,H32940,H,301.8,310.8,9,1470,153.93804,37.6,5788.070305,204,7670.4,0,No Failure
3528,M18387,M,301.9,310.9,9,1573,164.7241748,38.9,6407.7704,209,8130.1,0,No Failure
3529,L50708,L,302,310.9,8.9,1378,144.3038226,53.1,7662.532978,212,11257.2,1,Overstrain Failure
3530,L50709,L,301.9,310.9,9,1567,164.0958563,39,6399.738395,214,8346,1,Tool Wear Failure
3531,M18390,M,301.9,310.9,9,1441,150.9011671,43.7,6594.381003,0,0,0,No Failure
3532,M18391,M,301.9,310.9,9,1641,171.8451182,33.2,5705.257923,3,99.6,0,No Failure
3533,L50712,L,301.9,310.9,9,1486,155.6135561,40.3,6271.226311,6,241.8,0,No Failure
3534,L50713,L,302,311,9,1563,163.6769773,36.2,5925.106577,8,289.6,0,No Failure
3535,M18394,M,302,311.1,9.1,1769,185.2492468,26,4816.480417,10,260,0,No Failure
3536,H32949,H,301.9,311,9.1,1672,175.0914306,29.9,5235.233774,13,388.7,0,No Failure
3537,L50716,L,302,311,9,1632,170.9026404,34.2,5844.8703,18,615.6,0,No Failure
3538,M18397,M,302,311,9,1980,207.3451151,21.5,4457.919975,20,430,0,No Failure
3539,L50718,L,302,311.1,9.1,1635,171.2167996,36,6163.804786,23,828,0,No Failure
3540,L50719,L,302,311,9,1686,176.5575071,32.5,5738.118982,25,812.5,0,No Failure
3541,L50720,L,301.9,310.9,9,1574,164.8288946,31.4,5175.627289,27,847.8,0,No Failure
3542,L50721,L,301.8,310.8,9,1546,161.8967414,43.4,7026.318577,29,1258.6,0,No Failure
3543,L50722,L,301.8,310.9,9.1,1899,198.862815,24.7,4911.91153,31,765.7,0,No Failure
3544,L50723,L,301.8,310.9,9.1,1449,151.7389252,36.5,5538.470769,33,1204.5,0,No Failure
3545,M18404,M,301.9,310.9,9,1483,155.2993968,37,5746.077683,35,1295,0,No Failure
3546,L50725,L,301.8,310.8,9,1576,165.0383341,38.6,6370.479695,38,1466.8,0,No Failure
3547,M18406,M,301.9,310.9,9,1317,137.9159175,51.9,7157.836118,40,2076,0,No Failure
3548,M18407,M,301.9,311,9.1,1467,153.6238808,48.1,7389.308665,43,2068.3,0,No Failure
3549,L50728,L,301.9,310.9,9,1616,169.2271243,34.5,5838.335787,46,1587,0,No Failure
3550,M18409,M,301.8,310.9,9.1,1299,136.0309619,60.4,8216.270099,48,2899.2,0,No Failure
3551,M18410,M,301.9,311,9.1,1432,149.9586893,41.5,6223.285607,51,2116.5,0,No Failure
3552,L50731,L,301.9,310.9,9,1799,188.3908395,24.2,4559.058315,54,1306.8,0,No Failure
3553,M18412,M,301.8,310.9,9.1,1358,142.2094275,52.3,7437.553056,56,2928.8,0,No Failure
3554,M18413,M,301.8,310.8,9,1618,169.4365638,37.8,6404.702111,59,2230.2,0,No Failure
3555,L50734,L,301.9,310.8,8.9,1525,159.6976266,43.2,6898.937467,62,2678.4,0,No Failure
3556,L50735,L,301.8,310.7,8.9,1551,162.4203402,37.7,6123.246825,64,2412.8,0,No Failure
3557,L50736,L,301.9,310.8,8.9,1735,181.6887751,31.5,5723.196417,66,2079,0,No Failure
3558,M18417,M,301.8,310.7,8.9,1309,137.0781595,43.3,5935.484304,68,2944.4,0,No Failure
3559,L50738,L,301.7,310.6,8.9,1743,182.5265332,26.2,4782.195169,71,1860.2,0,No Failure
3560,M18419,M,301.7,310.7,9,1659,173.7300737,29.9,5194.529205,73,2182.7,0,No Failure
3561,L50740,L,301.8,310.7,8.9,1680,175.9291886,32.4,5700.105711,76,2462.4,0,No Failure
3562,L50741,L,301.7,310.6,8.9,1486,155.6135561,38.5,5991.12191,78,3003,0,No Failure
3563,L50742,L,301.7,310.6,8.9,1471,154.0427598,43.8,6747.072878,80,3504,0,No Failure
3564,M18423,M,301.8,310.7,8.9,1465,153.4144413,35.8,5492.236997,82,2935.6,0,No Failure
3565,M18424,M,301.7,310.6,8.9,1492,156.2418746,42.2,6593.40711,85,3587,0,No Failure
3566,M18425,M,301.8,310.7,8.9,1420,148.7020523,52,7732.506718,88,4576,0,No Failure
3567,L50746,L,301.8,310.6,8.8,1295,135.6120829,62.3,8448.632763,91,5669.3,0,No Failure
3568,L50747,L,301.8,310.5,8.7,1548,162.1061809,34.1,5527.82077,93,3171.3,0,No Failure
3569,L50748,L,301.8,310.6,8.8,1372,143.675504,54.7,7859.05007,95,5196.5,0,No Failure
3570,M18429,M,301.8,310.6,8.8,1552,162.5250599,35.9,5834.649652,97,3482.3,0,No Failure
3571,H32984,H,301.8,310.6,8.8,1441,150.9011671,46.3,6986.724038,100,4630,0,No Failure
3572,M18431,M,301.7,310.6,8.9,1691,177.0811059,27.7,4905.146634,105,2908.5,0,No Failure
3573,L50752,L,301.8,310.6,8.8,1451,151.9483647,50.7,7703.782089,108,5475.6,0,No Failure
3574,L50753,L,301.8,310.6,8.8,1452,152.0530844,48.4,7359.369287,110,5324,0,No Failure
3575,L50754,L,301.7,310.6,8.9,1406,147.2359757,46,6772.854882,112,5152,0,No Failure
3576,L50755,L,301.7,310.5,8.8,1567,164.0958563,39.1,6416.14798,114,4457.4,0,No Failure
3577,L50756,L,301.6,310.4,8.8,1599,167.4468884,41.7,6982.535248,116,4837.2,0,No Failure
3578,M18437,M,301.6,310.4,8.8,1455,152.3672437,39,5942.322504,118,4602,0,No Failure
3579,M18438,M,301.7,310.5,8.8,1625,170.1696021,35.9,6109.088714,121,4343.9,0,No Failure
3580,L50759,L,301.8,310.6,8.8,2672,279.8111857,11.8,3301.771991,124,1463.2,1,Power Failure
3581,L50760,L,301.8,310.6,8.8,1650,172.7875959,31.9,5511.924311,126,4019.4,0,No Failure
3582,M18441,M,301.8,310.6,8.8,1459,152.7861227,40.2,6142.002133,128,5145.6,0,No Failure
